

Date	     Time	Stream	 GPU	Channels  Records   Samples		Bytes	Skip	Time (ms)

2024-04-28  17: 5:56	  1	  1	  2	    1	    21138817024		 2	 1	14244.023
2024-04-28  17: 6:43	  1	  1	  2	    1	    21683200000		 2	 1	14454.831
2024-04-28  17: 7:39	  1	  1	  2	    1	    22964101120		 2	 1	15094.494
2024-04-28  17: 8:17	  1	  1	  2	    1	    22547808256		 2	 1	14824.333
2024-04-28  17: 9:30	  1	  1	  2	    1	    22932078592		 2	 1	15062.155
2024-05-01  16:46:21	  1	  1	  2	    1	    32022528		 2	 1	1007.363
2024-05-01  16:54:47	  1	  1	  2	    1	    32022528		 2	 1	1008.169
2024-05-02  20:14:05	  1	  1	  2	    1	    20946681856		 2	 1	14086.935
2024-05-02  20:15:26	  1	  1	  2	    1	    21555109888		 2	 1	14386.487
2024-05-02  20:16:04	  1	  1	  2	    1	    21138817024		 2	 1	14228.162
2024-05-02  20:17:43	  1	  1	  2	    1	    21427019776		 2	 1	14333.288
2024-05-02  20:18:56	  1	  1	  2	    1	    22964101120		 2	 1	15118.895
2024-05-02  20:20:47	  1	  1	  2	    1	    21843312640		 2	 1	14535.770
2024-05-02  20:21:49	  1	  1	  2	    1	    22195560448		 2	 1	14709.041
2024-05-02  20:28:03	  1	  1	  2	    1	    23604551680		 2	 1	15444.265
2024-05-02  20:32:23	  1	  1	  2	    1	    22483763200		 2	 1	14841.645
2024-05-02  20:33:34	  1	  1	  2	    1	    23412416512		 2	 1	15333.957
2024-05-02  20:35:55	  1	  1	  2	    1	    22515785728		 2	 1	14876.811
2024-05-02  20:48:55	  1	  1	  2	    1	    21234884608		 2	 1	14215.527
2024-05-02  21: 2:53	  1	  1	  2	    1	    7721377792		 2	 1	84145.305
2024-05-02  21: 3:13	  1	  1	  2	    1	    6280364032		 2	 1	7328.010
2024-05-02  21: 3:36	  1	  1	  2	    1	    21619154944		 2	 1	14443.501
2024-05-02  21: 4:25	  1	  1	  2	    1	    21166891008		 2	 1	14092.762
2024-05-02  21: 4:45	  1	  1	  2	    1	    7497220096		 2	 1	7639.656
2024-05-02  21: 5:03	  1	  1	  2	    1	    17996660736		 2	 1	12087.090
2024-05-02  21:14:59	  1	  1	  2	    1	    26166353920		 2	 1	16627.515
2024-05-02  21:24:01	  1	  1	  2	    1	    26102308864		 2	 1	16609.915
2024-05-02  21:28:29	  1	  1	  2	    1	    26166353920		 2	 1	16612.081
2024-05-02  21:34:51	  1	  1	  2	    1	    21651177472		 2	 1	14438.829
2024-05-02  21:35:43	  1	  1	  2	    1	    22707920896		 2	 1	14977.088
2024-05-02  21:36:16	  1	  1	  2	    1	    22387695616		 2	 1	14821.235
2024-05-02  21:37:36	  1	  1	  2	    1	    20114096128		 2	 1	13700.231
2024-05-02  21:40:31	  1	  1	  2	    1	    19601735680		 2	 1	13497.391
2024-05-02  21:47:09	  1	  1	  2	    1	    19313532928		 2	 1	13414.658
2024-05-02  21:48:31	  1	  1	  2	    1	    19857915904		 2	 1	13617.848
2024-05-03  10:16:39	  1	  1	  2	    1	    1601126400		 2	 1	2033.347
2024-05-03  10:16:55	  1	  1	  2	    1	    18384879616		 2	 1	12962.254
2024-05-03  10:19:51	  1	  1	  2	    1	    17808474112		 2	 1	12768.588
2024-05-03  10:20:51	  1	  1	  2	    1	    16079257600		 2	 1	11917.813
2024-05-03  10:43:44	  1	  1	  2	    1	    3170230272		 2	 1	3021.641
2024-05-03  10:44:35	  1	  1	  2	    1	    6820798464		 2	 1	6111.826
2024-05-03  10:47:11	  1	  1	  2	    1	    17696395264		 2	 1	16796.290
2024-05-03  10:52:39	  1	  1	  2	    1	    8021643264		 2	 1	6056.316
2024-05-03  11: 3:57	  1	  1	  2	    1	    19249487872		 2	 1	13406.950
2024-05-03  11: 7:16	  1	  1	  2	    1	    4615192576		 2	 1	45249.527
2024-05-03  11:14:39	  1	  1	  2	    1	    4324967296		 2	 1	10248.975
2024-05-03  13:53:48	  1	  1	  2	    1	    18897240064		 2	 1	13276.932
2024-05-03  13:54:13	  1	  1	  2	    1	    15662964736		 2	 1	11611.317
2024-05-07  14:22:01	  1	  1	  2	    1	    10187112448		 2	 1	9672.334
2024-05-07  14:23:10	  1	  1	  2	    1	    25461858304		 2	 1	16299.511
2024-05-07  17:37:09	  1	  1	  2	    1	    1312923648		 2	 1	2009.791
2024-05-07  18:10:39	  1	  1	  2	    1	    15951167488		 2	 1	11785.485
